SystematicName,40 fL,45 fL,50 fL,55 fL,60 fL,65 fL,70 fL,75 fL,Gene
YBL063W,-0.674195427,-1.039348667,-0.560108568,0.282136135,0.433917531,0.50516179,0.407334458,-0.158246457,KIP1
YBL064C,0.656605754,-0.270220707,0.023510496,-0.373040268,-0.140893662,-0.00390255,0.096555334,-0.264683704,PRX1
YBL065W,-0.230326603,-0.815289104,-0.310294908,0.102872604,0.448187237,0.783748582,-0.118117099,-0.532064538,NA
YBL066C,0.092852948,-0.752837491,-0.38822031,-0.413499718,-0.426307494,0.39801283,0.529843888,0.400087158,SEF1
YBL067C,0.165011844,0.136171224,-0.104134114,-0.255146297,-0.110947327,0.160421767,-0.05178049,0.004661218,UBP13
YBL068W,0.65980736,0.255487413,-0.271594171,-0.266285027,-0.142774373,-0.00881307,-0.367137135,-0.165656244,PRS4
YBL068W-A,NA,NA,NA,NA,1.035302735,2.573000309,NA,NA,NA
YBL069W,-0.198880285,-0.522378956,0.111506576,-0.181119383,0.146522363,0.371356582,-0.170188022,0.239988121,AST1
YBL070C,-1.533313747,-0.613687164,0.627369102,0.414832876,0.391313517,-0.559610491,-0.267912327,0.381294761,NA
YBL071C,0.239479381,-0.137818645,-0.308491562,-0.160564617,0.148099392,0.301350839,-0.294784866,0.074204447,NA
YBL071C-B,0.365928681,0.132914198,0.711547096,0.744735536,-0.5407563,-1.917049151,-1.086473859,-0.186985265,NA
YBL071W-A,0.074856126,-0.364561893,0.184273639,-0.118452391,0.004650906,-0.451821208,-0.234082167,0.611687252,KTI11
YBL072C,0.224057373,-0.11535765,0.063903857,0.146670147,-0.15272762,-0.356863247,-0.192123834,0.264003099,RPS8A
YBL073W,-0.263297775,-1.158993785,0.171273611,-0.164230433,-0.581017715,0.137623221,0.640874379,0.456995611,NA
YBL074C,0.35581325,-0.578659632,-0.16757653,0.104667999,-0.07306537,-0.190191853,0.111210844,0.236197621,AAR2
YBL075C,0.13137764,-0.227352418,0.180632276,0.091066891,-0.299202703,-0.064346831,-0.213612361,0.287433134,SSA3
YBL076C,0.079955138,-0.068708331,-0.185356074,-0.050137368,-0.163702972,0.112421434,0.007495034,0.220660069,ILS1
YBL077W,-1.044950377,-0.214275433,-0.512066479,-0.06637431,0.118691222,0.47553976,0.564259202,0.059758371,NA
YBL078C,0.933489152,0.219693264,0.217588424,-0.128496504,-0.054618826,-0.629172811,-0.504320037,-0.905997491,ATG8
YBL079W,0.1069227,-0.038986224,-0.175972282,-0.251421328,-0.09796977,0.256389787,0.187651321,-0.063782136,NUP170
YBL080C,-1.199876467,-1.143292938,-0.186092651,0.014248339,0.061233062,0.342926361,0.596555164,0.484673002,PET112
YBL081W,-0.486292877,-0.009804299,0.202280818,0.294852606,-0.413979699,-0.663542322,-0.435451736,0.843422504,NA
YBL082C,-0.331843564,-0.5804779,-0.422843985,0.340847786,-0.20838701,-0.115926445,0.727954353,0.110632006,ALG3
YBL083C,0.126646569,-0.208839631,-1.01052985,-0.090032201,-0.13442632,0.023250135,0.343419918,0.496829833,NA
YBL084C,0.630977967,-0.218130298,-0.182195812,-0.262467566,-0.349461467,0.141505725,0.068810497,-0.089419171,CDC27
YBL085W,-1.169072093,-1.43702618,-0.26259083,-0.048409558,-0.05076421,0.283459789,0.656006222,0.702324191,BOI1
YBL086C,-0.555716927,-0.401064255,0.147621225,0.155202025,0.151236098,0.140000381,-0.144441346,0.291493984,NA
YBL087C,0.509417752,-0.235733712,-0.280402608,-0.02278523,-0.045595447,-0.085110802,-0.017911079,0.029015983,RPL23A
YBL088C,-0.113475671,-0.878674946,-0.334191515,-0.057537499,-0.080308807,0.330624294,0.543472943,0.159311418,TEL1
YBL089W,0.191002478,-0.898845459,-0.329358139,-0.138836233,0.162788286,0.395677245,0.238212759,0.004963352,AVT5
YBL090W,-0.43248893,-0.163530167,-0.029843183,0.075028535,0.126362818,0.122916986,0.080458864,0.131516182,MRP21
YBL091C,-0.05226779,-0.318940773,-0.018228601,0.143632356,-0.306072999,-0.538832664,0.024495139,0.702660674,MAP2
YBL091C-A,1.102974878,-0.935668311,-0.210855655,0.190639452,-0.324015088,-0.630162601,-0.134900372,-0.046542142,SCS22
YBL092W,0.185560487,0.061419199,0.08266888,0.09693587,-0.068424102,-0.269818344,-0.22573893,0.073840361,RPL32
YBL093C,0.49783059,0.296560956,0.276882973,0.352513723,-0.312802175,-0.902161281,-0.818168583,-0.052867942,ROX3
YBL094C,-1.031610703,-0.108708519,-0.593911226,0.207380213,0.54601464,0.52570307,-0.44924744,0.181646852,NA
YBL095W,0.298840659,-0.287223135,-0.211570928,-0.510166519,-0.106505082,-0.088394186,0.513269122,0.121603872,NA
YBL096C,-1.381608494,-1.307061541,-0.466725108,0.057309342,-0.110286955,0.656811724,0.47410945,0.637729507,NA
YBL097W,-0.711269752,-1.672472254,-0.53019159,0.375759304,-0.09310315,0.310682075,0.665160742,0.402694215,BRN1
YBL098W,-1.017408223,-1.059620915,-0.918814769,-0.052164069,0.078066286,0.128242625,1.052495116,0.389709253,BNA4
YBL099W,-0.396429597,-0.672990994,0.013095361,-0.510612801,9.58642e-4,0.149340136,0.752398251,0.147565385,ATP1
YBL100C,-1.547819957,-0.445161825,0.175738605,0.225121381,0.357145762,-0.703836113,0.275929404,0.60355182,NA
YBL100W-A,0.949640697,-1.298770374,0.561426986,-1.978681279,0.58153456,0.947705493,NA,-0.978681279,NA
YBL100W-B,0.080045154,-0.40970274,-0.314464943,-0.424929214,-0.523918309,0.13818359,1.03345836,-0.325138445,NA
YBL100W-C,1.46936387,-0.189266947,-0.413460054,-0.083598132,NA,-0.644448177,-0.096780603,0.117129292,NA
YBL101C,0.78494729,-0.269381041,0.106150491,-0.21350059,-0.801569002,-0.604267561,0.33551047,0.021688415,ECM21
YBL102W,0.044852684,0.06999451,-0.068823437,-0.145715483,0.194317327,-0.077357594,0.482276144,-0.80479666,SFT2
YBL103C,0.209477956,-0.411652544,-0.049456716,-0.270976034,-0.315966944,-0.040640854,0.127836675,0.514723491,RTG3
YBL104C,0.146082312,-0.409031948,-0.157667536,-0.165009511,-0.505147069,0.261939796,0.366637175,0.212746972,SEA4
YBL105C,-0.197901803,-0.510882073,-0.138334183,-0.070357389,-0.344298403,0.001596078,0.371591264,0.568365462,PKC1
YBL106C,-0.525457662,-0.33117739,0.178557511,-0.045025745,-0.210527293,-0.0171517,0.210343999,0.485408785,SRO77
YBL107C,0.596814917,0.526409878,0.302360207,0.064820489,-0.321505206,-0.592648328,-0.751266079,-0.492627328,MIX23
YBL107W-A,2.4308624660000002,NA,1.382857094,NA,NA,NA,NA,NA,NA
YBL108C-A,-0.771861873,-0.984487668,0.26764346,-0.562063081,-1.110287885,0.225579401,1.623981586,-1.675454149,PAU9
YBL108W,-0.641190291,-0.483649014,-0.406170262,-0.856203182,-1.124399293,-0.204126486,1.533658589,0.156620858,NA
YBL109W,0.344736991,-2.287624485,-0.462617931,-0.397210935,-1.14854482,0.129940575,1.06830473,0.483342229,NA
YBL111C,0.380842579,-1.258362966,-0.818663413,0.144183589,-3.701306462,-0.177744506,1.162879683,0.493450392,NA
YBL112C,-0.085766251,-0.826580317,-0.556138733,0.640494447,-1.125214548,-2.008598391,0.491489012,1.098975361,NA
YBL113C,-0.509811674,-0.513265165,0.25364181,0.312372933,0.059253996,-0.116057733,-0.131233718,0.362225163,NA
YBL113W-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR001C,0.26005773,-0.622365476,0.148678738,-0.092085525,-0.198960094,-0.042242956,0.133397713,0.222746379,NTH2
YBR002C,0.560877064,0.049919128,-0.013447567,-0.191388347,-0.487082179,-0.353583082,-0.150500319,0.294076828,RER2
YBR003W,-0.252920069,-0.442028261,-0.07548626,-0.384321998,-0.126047096,0.250454898,0.516400899,0.230498668,COQ1
YBR004C,0.618813388,0.461064361,-0.251195053,-0.386798659,-0.149905521,0.427425162,-0.44624471,-0.992187968,GPI18
YBR005W,0.621831612,-0.021061616,-0.061522664,-0.171798632,-0.09779805,-0.409742056,-0.196618279,0.097432877,RCR1
YBR006W,-0.226618546,-0.053661503,-0.06047616,-0.343652432,0.291370127,0.342866719,0.130372532,-0.237468153,UGA2
YBR007C,-0.545717904,-0.768558492,-0.28250427,0.216618628,-0.060752051,-0.033728085,0.385169282,0.586987078,DSF2
YBR008C,-0.371833621,-1.20870429,-0.343163081,0.08298378,-0.142808108,0.531951064,0.369469045,0.382402577,FLR1
YBR009C,-2.215808892,-2.24870586,-1.467218078,0.106709249,0.882226542,1.064987391,0.519140531,-0.381944799,HHF1
YBR010W,-1.289550879,-1.337723279,-0.798125917,0.475067092,0.635848629,0.666487286,0.266620319,-0.174365894,HHT1
YBR011C,-0.283326037,-0.559804978,-0.139945095,0.220930057,-0.219191846,-0.287675116,0.060502138,0.770429008,IPP1
YBR012C,-0.032959261,0.127649623,-0.028399538,0.290155749,-0.488912787,-0.272888307,0.362768456,-0.150912359,NA
YBR012W-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR012W-B,0.748016025,-0.490295951,-0.47635676,0.189525736,-1.448876024,-0.016925141,0.330998162,0.185147296,NA
YBR013C,-0.381868503,-1.047317914,0.186961143,-0.165989009,0.596026178,0.256671981,0.426911138,-0.581237093,NA
YBR014C,0.340482399,0.132297322,0.380295123,0.019527176,0.124234574,-0.239910359,-0.203199289,-0.951212136,GRX7
YBR015C,0.016415424,-0.06435548,-0.134205462,0.080270739,0.154456745,-0.01451833,0.163144921,-0.24968268,MNN2
YBR016W,-0.114555989,0.206664014,0.622617801,0.153017213,-0.29096309,-1.154454554,-0.3805083,0.305677421,NA
YBR017C,0.420631015,0.034714095,-0.110384799,-0.118474117,-0.385007179,0.027400749,-0.153209096,0.144612288,KAP104
YBR018C,-0.337034987,-0.842853603,-0.094636874,-0.442004547,0.022720077,0.4257321,0.72662365,-0.05246742,GAL7
YBR019C,-0.09592442,-1.533329732,-0.908838867,-0.285402219,-0.650686683,0.492732564,1.293218755,-0.199428996,GAL10
YBR020W,0.610662245,-0.642902026,-0.342596743,-1.030383803,-0.561765264,-0.490302901,0.746573767,0.572661057,GAL1
YBR021W,0.683635305,-0.080796016,-0.208446342,-0.246182453,-0.662920241,0.077274191,-0.20225185,0.243516605,FUR4
YBR022W,-0.841023949,-0.252034106,0.208827109,0.116543761,0.472396579,0.109406109,0.162428747,-0.364398949,POA1
YBR023C,-0.120735807,-0.020602868,0.185748482,0.165421156,0.047338946,-0.341635528,-0.159002383,0.160162557,CHS3
YBR024W,0.633043792,0.072916633,0.02489048,-0.436068024,0.094859186,-0.108074428,-0.02532746,-0.594242019,SCO2
YBR025C,0.958601051,-0.141278309,-0.42010638300000003,-0.132134626,-0.657376792,-0.251046377,-0.300667765,0.267615995,OLA1
YBR026C,-1.450571054,-0.972167396,0.392712041,-0.089064979,0.169198493,0.280665902,0.211496472,0.458712868,ETR1
YBR027C,-1.667122991,-0.31207034,-0.125464274,0.451215299,0.321781547,-0.112732189,0.486682345,0.028296158,NA
YBR028C,0.292558066,-0.071473653,-0.031863204,2.80988e-4,-0.08027473,-0.287692307,0.061266721,0.052002809,YPK3
YBR029C,0.645017154,0.103263504,-0.261523145,-0.259947864,-0.415512376,0.116058659,0.200103848,-0.493271342,CDS1
YBR030W,0.378797901,0.123843873,-0.007367295,0.212830913,-0.308344995,-0.617097701,-0.139891381,0.123143025,RKM3
YBR031W,0.17374119,-0.698234115,-0.3546668,-0.067808842,-0.199544035,0.42414633,0.01642623,0.373512329,RPL4A
YBR032W,0.207639816,0.319834823,-0.299796925,0.556171852,-0.433820975,-0.976203687,-0.81599384,0.582704922,NA
YBR033W,0.296146893,-0.414559073,-0.048167282,-0.091865825,-0.288231166,-0.129058735,0.346692335,0.152433684,EDS1
YBR034C,0.745537844,0.552582409,0.060123647,-0.063757906,-0.480336989,-0.992928428,-0.826603363,0.103324465,HMT1
YBR035C,0.506185043,-0.098453162,-0.189626198,-0.031628199,0.111011928,-0.109047922,-0.038547613,-0.304525899,PDX3
YBR036C,0.44192253,-0.330288791,-0.36811981,-0.193917206,-0.153175893,0.131106717,0.340092809,-0.093957779,CSG2
YBR037C,-0.538533398,-0.821457105,-0.126498867,0.372801399,-0.338063826,0.181347695,0.163491167,0.575025484,SCO1
YBR038W,-1.122619287,-3.002815016,-2.011860155,-0.377836836,-0.620839537,0.508937638,1.170112474,1.053009685,CHS2
YBR039W,-0.126474121,-0.579686688,0.301261491,-0.29878708,-0.208711736,0.147489481,0.160253405,0.355279198,ATP3
YBR040W,-0.583904419,-1.382822503,-0.975164534,-0.797860003,0.496323102,0.319880266,0.882050902,0.447482498,FIG1
YBR041W,-0.155065106,0.041154489,0.074862492,0.122047756,0.178470905,-0.032428353,-0.013372453,-0.26672982,FAT1
YBR042C,0.305233048,0.121788811,-0.070528179,0.290096584,0.142188211,-0.243006946,-0.246132334,-0.494976129,CST26
YBR043C,-0.590853835,-0.377539601,-0.124626655,-0.022102844,0.101072523,0.297849176,0.20791243,0.271864001,QDR3
YBR044C,-0.364616652,-0.46297347,-0.169980276,-0.19153214,-0.007814698,0.294327452,0.38075059,0.275454192,TCM62
YBR045C,0.128546057,0.355971558,0.787221003,-0.3455452,-0.352565627,-0.362654445,-0.311923643,-0.419440471,GIP1
YBR046C,0.079486728,0.195523114,0.376621438,0.349888299,-0.160262942,-0.754864638,-0.216535807,-0.188750334,ZTA1
YBR047W,-0.261572792,0.871528645,0.53991491,0.058568515,-0.016718118,-0.486142393,-0.903703724,-0.727427824,FMP23
YBR048W,-0.479788605,-0.437991028,-0.119189495,0.196965416,0.067034197,-0.038985848,0.030425431,0.521606517,RPS11B
YBR049C,-0.830852658,-1.077364608,-0.393500168,0.053755956,-0.217110082,0.400536467,0.446586897,0.697388974,REB1
YBR050C,0.275455623,-0.145255977,-0.159884189,0.002465444,0.058038018,-0.62414819,0.034941661,0.349626084,REG2
YBR051W,0.961952602,-0.095380573,-0.227196527,-0.109445956,-0.536310276,-0.744746106,0.354475904,-0.377131938,NA
YBR052C,0.648046183,0.158473646,-0.063442021,-0.205527641,-0.020703911,-0.255911493,-0.082356508,-0.46409235,RFS1
YBR053C,-0.452177942,-0.821360576,0.357456203,-0.160283809,0.144771411,0.3689029,0.138586563,0.041786188,NA
YBR054W,0.380086325,0.290259911,0.463644266,-0.123073282,-0.332995874,0.462456874,-1.160919133,-0.837869135,YRO2
YBR055C,0.589139379,-0.25812033,-0.125146465,-0.229226064,-0.420107512,0.144927944,0.04900666,0.002701353,PRP6
YBR056C-B,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR056W,-0.767901717,-0.28598617,0.236321525,-0.052426423,0.317856448,0.295724839,0.177998784,-0.243049123,NA
YBR056W-A,-0.917275814,0.04267398,0.34964345,-0.16842661,0.53709967,-0.103503216,0.281605236,-0.558424141,NA
YBR057C,-0.899050434,-0.161976248,0.052826134,0.007007353,0.192463087,0.040422245,0.184969435,0.286734563,MUM2
YBR058C,0.291929279,-0.265137342,-0.303856522,-0.162066178,-0.140524085,0.071222978,0.289286173,0.083988014,UBP14
YBR058C-A,-1.566405623,0.105857604,0.23560432,0.292031545,0.090384735,-0.122369441,0.038712089,0.231342008,TSC3
YBR059C,-0.338527019,-0.484550785,-0.038782073,-0.02682927,-0.307107248,-0.045398572,0.48195916,0.449385568,AKL1
YBR060C,0.001175606,-0.447269829,-0.197785058,-0.102239325,-0.232226575,0.079292296,0.299334094,0.404778211,ORC2
YBR061C,1.27625181,0.410871925,-0.454045491,-0.421158659,-0.493596671,-0.6059117,-0.62058641,-0.407574612,TRM7
YBR062C,0.231740741,0.436834623,0.238665452,0.220145287,-0.212238159,-0.33290052,-0.501211237,-0.388889428,NA
YBR063C,0.275895079,-0.116333925,-0.234288936,-0.416608518,-0.126114946,0.558310529,0.028409608,-0.219754105,NA
YBR064W,0.407044709,1.209812361,-0.226827393,-0.875355022,-0.545649577,-1.692490965,-0.455451768,0.307509035,NA
YBR065C,-0.005038163,-0.343058262,-0.263157079,-0.097556824,-0.164171108,-0.169679687,0.073534369,0.690165182,ECM2
YBR066C,0.34744013,-0.347147141,-0.739659714,0.502389076,-0.453415881,-0.154532084,-0.043206144,0.408051658,NRG2
YBR067C,1.595879372,0.392569323,-0.517471596,-0.003562393,-2.064184853,-2.197926052,-1.048003269,0.039342871,TIP1
YBR068C,0.334797381,-0.289613809,0.156409817,0.130646721,0.0121281,-0.220123164,-0.355815853,0.088171998,BAP2
YBR069C,0.531904665,0.196062339,-0.098040003,-0.129853348,-0.252899083,-0.095510543,-0.21436136,-0.11513935,TAT1
YBR070C,-0.611184873,-1.770841539,-0.878806548,0.663254296,0.269516199,0.236812033,0.595418662,0.04283354,ALG14
YBR071W,-2.969622236,-2.223557354,-0.226096295,0.687447598,0.439359108,0.057011711,0.019896683,0.834025876,NA
YBR072C-A,-0.980804992,-2.077020307,-0.211624773,0.251525666,0.463029772,0.695164684,0.541632406,-0.416675995,NA
YBR072W,-2.192933053,-3.765593582,-0.108849989,1.692732988,-0.163250778,-0.163055581,-0.020442001,-0.366461816,HSP26
YBR073W,-0.187542415,-0.13175942,-0.301517607,0.258713815,0.301348268,0.33021781100000003,-0.263003953,-0.186848978,RDH54
YBR074W,0.537394177,0.138834932,-0.103682971,-0.019829536,-0.382171446,0.003933409,-0.16559884,-0.202469124,PFF1
YBR076C-A,0.368637335,-0.796270645,-1.096505927,-0.079655931,0.35685132,0.566753136,0.206600391,-0.315952394,NA
YBR076W,0.082426048,-0.877614254,-0.98931452,0.020972119,0.633850434,0.183189025,0.468003947,-0.307054818,ECM8
YBR077C,-0.085271525,-0.36039338,-0.103652284,-0.03468144,0.32025472,0.271779773,0.0400999,-0.172201759,SLM4
YBR078W,-0.782840546,-1.072833738,-0.795054427,0.558273185,0.207519079,-0.24192254,0.827837693,0.162501153,ECM33
YBR079C,0.182678233,0.054124297,-0.022591649,0.040523736,-0.562486323,-0.385769762,-0.301582241,0.64151441,RPG1
YBR080C,0.419427544,-0.131784939,-0.311611478,-0.114484749,-0.285792304,0.012989708,0.17049221,0.09176139,SEC18
YBR081C,0.005336534,-0.566084233,-0.183060796,-0.209034731,-0.288626552,0.41123202,0.166908676,0.382662868,SPT7
YBR082C,-0.246150195,-0.218099423,-0.20723553,-0.042628534,-0.240846129,0.365428606,0.119004722,0.309852571,UBC4
YBR083W,-0.041512065,-0.594636619,0.018481353,-0.155271324,-0.417088779,-0.151893436,0.235209071,0.704178277,TEC1
YBR084C-A,-0.807877027,-0.566941635,-0.051834766,-0.044777475,0.072854836,0.335085952,0.257265114,0.390804754,RPL19A
YBR084W,1.092755105,-0.05193652,-0.395279537,-0.395279537,-0.422726542,0.036109045,-0.410561844,-0.220652294,MIS1
YBR085C-A,-0.400226363,-0.032602379,0.424828006,-0.019753345,0.574539634,0.253445118,-0.40647538,-0.999784124,NA
YBR085W,-0.281971313,-0.909535317,-1.065957082,0.058343986,-0.187470431,0.061048195,0.886048637,0.440183147,AAC3
YBR086C,-0.690453688,-0.602691608,0.043747425,0.285729853,0.174203395,-0.087913279,0.414981202,0.096932456,IST2
YBR087W,-0.385123324,-0.584868535,-0.280067648,0.029668715,0.378301986,0.517933321,0.201637947,-0.248914518,RFC5
YBR088C,-1.26779442,-0.705107073,0.119585432,0.746288617,0.76873651,-0.036304151,-0.223596359,-0.573338928,POL30
YBR089C-A,0.887326401,0.585512191,-0.041038301,-0.271443475,-0.225661425,-0.480561468,-0.515747685,-0.791092915,NHP6B
YBR089W,1.479702713,-1.53359411,-0.942706775,0.402680293,-0.373598225,-1.397710682,0.904633017,NA,NA
YBR090C,-0.309944075,0.837610336,0.492546636,0.070153123,1.78568e-4,-0.726029331,-0.711844619,-0.44564343,NA
YBR091C,-0.012627555,0.375678045,-0.041940838,-0.229060025,-0.160784094,0.050808295,-0.06861917,0.004024324,TIM12
YBR092C,0.526903975,-0.218270433,-0.757654361,-0.494121529,-0.714439025,0.024267203,0.57401164,0.359585746,PHO3
YBR093C,1.140584436,0.154735201,-0.523747904,0.002686424,-0.948358292,0.159045739,-0.99138687,-0.239755198,PHO5
YBR094W,-0.405687412,-0.152973812,-0.402752121,-0.240012846,-0.002636327,0.498654425,0.272659931,0.167967488,PBY1
YBR095C,-0.386421145,-0.222855625,-0.065442788,-0.03704977,-0.093231382,0.237101308,-0.014197379,0.423910503,RXT2
YBR096W,-0.340050958,-0.046591436,-0.182486863,-0.078583487,0.217522427,0.176849613,0.50818121,-0.518304615,NA
YBR097W,-0.146665095,-0.578615977,-0.492755241,-0.176394923,0.108501067,0.501355107,0.508846864,-0.128286566,VPS15
YBR098W,0.590490007,-0.740462011,-0.03437573,0.057974846,-0.246975414,-0.03437573,0.086958534,-0.004345311,MMS4
YBR099C,NA,2.352599791,NA,NA,-0.289506617,0.732188454,NA,-1.275007047,NA
YBR101C,0.271297132,-0.109108886,-0.181308371,-0.145088183,0.005295867,0.287653914,-0.247018574,0.01828212,FES1
YBR102C,0.082903082,-0.709771945,-0.349728478,-0.131858899,-0.329638405,0.135337043,0.474328024,0.43156226600000003,EXO84
YBR103C-A,-0.652902784,-1.755350053,-0.278424167,0.450892629,1.11656185,0.081151215,0.034952599,-0.676361757,NA
YBR103W,0.273780961,-0.281145421,-0.28772557,0.171156346,-0.021488732,0.066699723,0.103204105,-0.126191024,SIF2
YBR104W,-0.441030583,0.138800594,-0.403315304,-0.168823555,0.436044674,0.089379524,-0.032569463,0.166375742,YMC2
YBR105C,-0.464281018,-0.551879536,0.515287082,0.183736949,0.106249377,-0.489207959,-0.182308074,0.44127313,VID24
YBR106W,0.420614782,0.095583527,-0.286608431,0.115639527,-0.026421554,-0.171659924,0.160676876,-0.509968712,PHO88
YBR107C,-0.367069338,-0.506115026,-0.051319818,-0.026762713,0.018774631,0.367582391,0.098514508,0.262909912,IML3
YBR108W,0.1586397,-0.696613861,0.172302864,-0.183395968,-0.429446194,-0.186563247,0.572428653,0.202882538,AIM3
YBR109C,0.754656354,0.260961382,-0.602757533,-0.211609049,-0.065446834,0.027926732,0.004937333,-0.704153838,CMD1
YBR109W-A,-0.387882451,-0.899043652,-0.425566927,-0.155278225,0.290521528,0.501723751,0.621386846,-0.18497846,NA
YBR110W,-0.305546953,-0.543075084,-0.151218807,0.063669195,0.297010714,0.15741428700000001,0.402998404,-0.163570723,ALG1
YBR111C,0.201855821,0.112548278,0.204595459,-0.077773191,0.216278191,0.116709925,-0.27519352,-0.745471023,YSA1
YBR111W-A,-0.847592545,-0.022575636,0.291726132,0.086824312,0.29056119,0.16503614,0.133898434,-0.449854869,SUS1
YBR112C,-1.291414499,-0.68704219,-0.183988733,0.133597228,-0.047330055,0.239650047,0.247872428,0.728700496,CYC8
YBR113W,-1.205821658,-1.182525038,-0.214233898,0.075272719,-0.021799756,-0.732427386,0.81002771,0.903188964,NA
YBR114W,-0.365250361,-0.116289357,0.344393986,-0.192660207,-0.209215107,-0.352213871,0.271165856,0.379985344,RAD16
YBR115C,0.152204152,-0.63300567,-0.293720393,-0.220048481,-0.258016331,0.352368767,0.183231048,0.401908227,LYS2
YBR116C,-0.962908069,0.059984434,0.33106073,-0.981080815,-0.02858974,0.460133307,0.076674525,0.344094766,NA
YBR117C,-0.883280799,-2.506378428,0.427733636,0.730660769,0.172095958,-0.487184863,0.619957305,-0.151342022,TKL2
YBR118W,0.565605545,-0.407736406,-0.503268327,-0.126638497,-0.141100962,0.112715476,0.131895872,0.085282331,TEF2
